,Unnamed: 0,Unnamed: 0.1,Id,Index,SubIndex,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,Seconds,Elevation,deltaSpin,deltaVelocity
604,604,604,604,60,4,220520,225706,42.16814739,-90.09708839,3998,109.2,18.4,0.20600000000000002,1,249.0,1.7000000000000028,0.3999999999999986
605,605,605,605,60,5,220520,225707,42.1681181,-90.09697921,4081,109.9,18.6,0.10300000000000001,1,249.60058999999998,0.7000000000000028,0.20000000000000284
606,606,606,606,60,6,220520,225708,42.16808562,-90.09686968,4130,111.8,18.9,0.154,1,250.2998,1.8999999999999917,0.29999999999999716
607,607,607,607,60,7,220520,225709,42.16804912,-90.0967611,4016,114.4,19.1,0.10300000000000001,1,251.0,2.6000000000000085,0.20000000000000284
608,608,608,608,60,8,220520,225710,42.16800922,-90.09665123,4052,116.1,19.6,0.257,1,252.10058999999998,1.6999999999999886,0.5
609,609,609,609,60,9,220520,225711,42.167970000000004,-90.09655,4198,117.6,18.3,-0.669,1,253.7002,1.5,-1.3000000000000007
610,610,610,610,61,0,220520,225714,42.16785220000001,-90.0962818,3886,122.5,14.9,0.0,3,256.2002,4.900000000000006,-3.4000000000000004
611,611,611,611,61,1,220520,225715,42.1678155,-90.09621750000001,4179,127.6,13.0,-0.977,1,256.2002,5.099999999999994,-1.9000000000000004
612,612,612,612,61,2,220520,225716,42.16777664,-90.09616489,6516,134.9,11.9,-0.5660000000000001,1,257.6006,7.300000000000012,-1.0999999999999996
613,613,613,613,61,3,220520,225717,42.16773883,-90.09612178,6372,139.8,10.7,-0.617,1,258.2002,4.900000000000006,-1.200000000000001
614,614,614,614,61,4,220520,225718,42.16770421,-90.09607491,4062,134.9,10.6,-0.051,1,258.4004,-4.900000000000006,-0.09999999999999964
615,615,615,615,61,5,220520,225719,42.16767325,-90.09602441,4210,129.6,10.5,-0.051,1,258.7002,-5.300000000000012,-0.09999999999999964
616,616,616,616,61,6,220520,225720,42.16764819,-90.09596537,4179,119.8,10.9,0.20600000000000002,1,258.7002,-9.799999999999997,0.40000000000000036
617,617,617,617,61,7,220520,225721,42.1676274,-90.09590682,4283,115.6,10.4,-0.257,1,258.9004,-4.200000000000003,-0.5
618,618,618,618,61,8,220520,225722,42.16760992,-90.09584634,3941,111.3,10.4,0.0,1,259.2002,-4.299999999999997,0.0
619,619,619,619,61,9,220520,225723,42.167590000000004,-90.09579000000001,3999,115.5,10.0,-0.20600000000000002,1,259.1006,4.200000000000003,-0.40000000000000036
620,620,620,620,62,0,220520,225734,42.16749735,-90.09546567,3942,123.5,2.7,-3.755,11,260.2002,8.0,-7.3
621,621,621,621,62,1,220520,225735,42.16748687,-90.09544985,4017,131.8,3.4,0.36,1,260.2002,8.300000000000011,0.6999999999999997
622,622,622,622,62,2,220520,225736,42.16747529,-90.09543118,4054,129.9,3.9,0.257,1,260.5,-1.9000000000000057,0.5
623,623,623,623,62,3,220520,225737,42.1674618,-90.09540737,4034,127.4,4.8,0.46299999999999997,1,260.2998,-2.5,0.8999999999999999
624,624,624,624,62,4,220520,225738,42.16744616,-90.09537644,4110,124.3,6.0,0.617,1,260.2998,-3.1000000000000085,1.2000000000000002
625,625,625,625,62,5,220520,225739,42.16742794,-90.09534107,4199,124.8,6.9,0.46299999999999997,1,260.6006,0.5,0.9000000000000004
626,626,626,626,62,6,220520,225740,42.16740953,-90.09530437,4084,124.1,7.1,0.10300000000000001,1,260.2002,-0.7000000000000028,0.1999999999999993
627,627,627,627,62,7,220520,225741,42.16739058,-90.09526441,4050,122.6,7.6,0.257,1,260.6006,-1.5,0.5
628,628,628,628,62,8,220520,225742,42.16736763,-90.09522287,3996,126.7,8.3,0.36,1,260.6006,4.1000000000000085,0.7000000000000011
629,629,629,629,62,9,220520,225743,42.16735,-90.09519,4011,125.9,6.5,-0.9259999999999999,1,260.6006,-0.7999999999999972,-1.8000000000000007
630,630,630,630,63,0,220520,225742,42.16736996,-90.09527742,4364,119.2,18.0,5.916,-1,260.2002,-6.700000000000002,11.5
631,631,631,631,63,1,220520,225743,42.16733063,-90.09518697,4224,120.4,16.8,-0.617,1,260.2002,1.2000000000000028,-1.1999999999999993
632,632,632,632,63,2,220520,225744,42.16731788,-90.09516398,4214,126.8,4.6,-6.276,1,260.5,6.399999999999992,-12.200000000000001
633,633,633,633,63,3,220520,225745,42.16730919,-90.09514859,4030,127.3,3.1,-0.772,1,260.5,0.5,-1.4999999999999996
634,634,634,634,63,4,220520,225746,42.16730372,-90.09513929999999,4010,128.5,1.9,-0.617,1,260.5,1.2000000000000028,-1.2000000000000002
635,635,635,635,63,5,220520,225747,42.16730311,-90.09513837,3989,131.7,0.2,-0.875,1,260.5,3.1999999999999886,-1.7
636,636,636,636,63,6,220520,225748,42.16730403,-90.09513837,4038,0.0,0.2,0.0,1,260.5,-131.7,0.0
637,637,637,637,63,7,220520,225749,42.16730321,-90.09513686,4058,126.3,0.3,0.051,1,260.5,126.3,0.09999999999999998
638,638,638,638,63,8,220520,225750,42.16730199,-90.09513421,4061,121.7,0.5,0.10300000000000001,1,260.5,-4.599999999999994,0.2
639,639,639,639,63,9,220520,225751,42.1673,-90.09513000000001,4066,122.6,0.8,0.154,1,260.5,0.8999999999999915,0.30000000000000004
640,640,640,640,64,0,220520,225753,42.167272600000004,-90.09511861,4158,123.0,3.3,0.0,2,260.4004,0.4000000000000057,2.5
641,641,641,641,64,1,220520,225754,42.16726485,-90.09509456,4118,113.5,4.2,0.46299999999999997,1,260.7002,-9.5,0.9000000000000004
642,642,642,642,64,2,220520,225755,42.16725977,-90.09506412,4116,102.7,5.0,0.41200000000000003,1,260.7002,-10.799999999999995,0.7999999999999998
643,643,643,643,64,3,220520,225756,42.16725968,-90.09503104,4297,90.2,5.3,0.154,1,260.7002,-12.5,0.2999999999999998
644,644,644,644,64,4,220520,225757,42.16726628,-90.09499337,4464,76.7,6.2,0.46299999999999997,1,261.0,-13.5,0.9000000000000004
645,645,645,645,64,5,220520,225758,42.16728452,-90.09495429,4229,57.8,7.4,0.617,1,261.1006,-18.900000000000006,1.2000000000000002
646,646,646,646,64,6,220520,225759,42.16731395,-90.09490612,4121,50.5,10.0,1.338,1,261.4004,-7.299999999999998,2.5999999999999996
647,647,647,647,64,7,220520,225800,42.16735772,-90.09485047,4191,43.3,13.0,1.5430000000000001,1,261.7998,-7.200000000000002,3.0
648,648,648,648,64,8,220520,225801,42.16741393,-90.09478840000001,4236,39.3,15.7,1.389,1,262.5,-4.0,2.6999999999999993
649,649,649,649,64,9,220520,225802,42.16748,-90.09472,4076,37.5,18.0,1.183,1,263.0,-1.7999999999999972,2.3000000000000007
650,650,650,650,65,0,220520,225808,42.16796775,-90.09417862,3969,37.9,26.7,4.476,6,263.2002,0.3999999999999986,8.7
651,651,651,651,65,1,220520,225809,42.16807024,-90.09407174,3969,37.7,28.0,0.669,1,262.9004,-0.19999999999999574,1.3000000000000007
652,652,652,652,65,2,220520,225810,42.16817912,-90.09396383,4041,36.3,29.2,0.617,1,262.6006,-1.4000000000000057,1.1999999999999993
653,653,653,653,65,3,220520,225811,42.16829409,-90.09385562,4409,34.9,30.3,0.5660000000000001,1,262.9004,-1.3999999999999986,1.1000000000000014
654,654,654,654,65,4,220520,225812,42.16841526,-90.09374863,4225,33.2,31.3,0.514,1,263.6006,-1.6999999999999955,1.0
655,655,655,655,65,5,220520,225813,42.16854229,-90.09364484,4426,31.2,32.1,0.41200000000000003,1,264.5,-2.000000000000004,0.8000000000000007
656,656,656,656,65,6,220520,225814,42.16867557,-90.09354434,3820,29.2,33.0,0.46299999999999997,1,265.4004,-2.0,0.8999999999999986
657,657,657,657,65,7,220520,225815,42.16881568,-90.09344926,3688,26.7,33.9,0.46299999999999997,1,265.7002,-2.5,0.8999999999999986
658,658,658,658,65,8,220520,225816,42.168960999999996,-90.09335867,4003,24.8,34.6,0.36,1,265.6006,-1.8999999999999984,0.7000000000000028
659,659,659,659,65,9,220520,225817,42.169109999999996,-90.09326999999999,3878,23.8,35.2,0.309,1,265.5,-1.0,0.6000000000000014
660,660,660,660,66,0,220520,225821,42.16972258,-90.0929079,4055,23.2,35.1,0.0,4,264.0,-0.6000000000000014,-0.10000000000000142
661,661,661,661,66,1,220520,225822,42.16987183,-90.09282159,3891,23.2,35.1,0.0,1,263.4004,0.0,0.0
662,662,662,662,66,2,220520,225823,42.17002015,-90.09273706,4086,22.9,34.8,-0.154,1,262.7998,-0.3000000000000007,-0.30000000000000426
663,663,663,663,66,3,220520,225824,42.17016728,-90.09265197,4466,23.2,34.6,-0.10300000000000001,1,262.2998,0.3000000000000007,-0.19999999999999574
664,664,664,664,66,4,220520,225825,42.17031474,-90.09256956,4743,22.5,34.5,-0.051,1,261.9004,-0.6999999999999993,-0.10000000000000142
665,665,665,665,66,5,220520,225826,42.17045825,-90.09248416,4386,23.8,33.9,-0.309,1,262.0,1.3000000000000007,-0.6000000000000014
666,666,666,666,66,6,220520,225827,42.17060293,-90.09239928,3854,23.5,34.1,0.10300000000000001,1,262.2998,-0.3000000000000007,0.20000000000000284
667,667,667,667,66,7,220520,225828,42.17074834,-90.09231357,3773,23.6,34.3,0.10300000000000001,1,263.2002,0.10000000000000142,0.19999999999999574
668,668,668,668,66,8,220520,225829,42.17089407,-90.09222725,3897,23.7,34.4,0.051,1,264.0,0.09999999999999787,0.10000000000000142
669,669,669,669,66,9,220520,225830,42.17104000000001,-90.09214,3879,23.9,34.5,0.051,1,264.4004,0.1999999999999993,0.10000000000000142
670,670,670,670,67,0,220520,225828,42.17074345,-90.09234609,4006,23.4,35.8,0.669,-2,263.2002,-0.5,1.2999999999999972
671,671,671,671,67,1,220520,225829,42.17089445,-90.09225579999999,3972,23.9,35.7,-0.051,1,264.0,0.5,-0.09999999999999432
672,672,672,672,67,2,220520,225830,42.1710443,-90.09216662,4014,23.8,35.4,-0.154,1,264.4004,-0.09999999999999787,-0.30000000000000426
673,673,673,673,67,3,220520,225831,42.17118992,-90.09207542,4045,24.9,34.7,-0.36,1,265.2998,1.099999999999998,-0.6999999999999957
674,674,674,674,67,4,220520,225832,42.1713342,-90.09197623,4053,27.0,35.0,0.154,1,266.0,2.1000000000000014,0.29999999999999716
675,675,675,675,67,5,220520,225833,42.17147784,-90.0918688,4154,29.0,35.5,0.257,1,266.0,2.0,0.5
676,676,676,676,67,6,220520,225834,42.17161854,-90.09174971,4512,32.1,35.9,0.20600000000000002,1,265.9004,3.1000000000000014,0.3999999999999986
677,677,677,677,67,7,220520,225835,42.17175237,-90.09162233,4535,35.2,35.4,-0.257,1,265.7002,3.1000000000000014,-0.5
678,678,678,678,67,8,220520,225836,42.17187929,-90.09148563,4524,38.6,35.1,-0.154,1,265.2002,3.3999999999999986,-0.29999999999999716
679,679,679,679,67,9,220520,225837,42.172,-90.09134,4169,41.8,35.0,-0.051,1,264.6006,3.199999999999996,-0.10000000000000142
680,680,680,680,68,0,220520,225843,42.17271175,-90.0904521,4772,43.0,35.0,0.20600000000000002,6,262.4004,1.2000000000000028,0.0
681,681,681,681,68,1,220520,225844,42.17283018,-90.09030309,4357,43.0,35.0,0.0,1,262.1006,0.0,0.0
682,682,682,682,68,2,220520,225845,42.17294875,-90.09015337,4107,43.1,35.1,0.051,1,262.2002,0.10000000000000142,0.10000000000000142
683,683,683,683,68,3,220520,225846,42.17306785,-90.09000351,3895,43.0,35.2,0.051,1,263.0,-0.10000000000000142,0.10000000000000142
684,684,684,684,68,4,220520,225847,42.17318773,-90.08985478,3903,42.6,35.2,0.0,1,264.9004,-0.3999999999999986,0.0
685,685,685,685,68,5,220520,225848,42.17330678,-90.08970393,4009,43.2,35.3,0.051,1,265.0,0.6000000000000014,0.09999999999999432
686,686,686,686,68,6,220520,225849,42.17342499,-90.08955097,4108,43.8,35.4,0.051,1,265.9004,0.5999999999999943,0.10000000000000142
687,687,687,687,68,7,220520,225850,42.17354511,-90.08939983,3999,43.0,35.5,0.051,1,266.6006,-0.7999999999999972,0.10000000000000142
688,688,688,688,68,8,220520,225851,42.17366318,-90.08924489,4088,44.2,35.6,0.051,1,267.2998,1.2000000000000028,0.10000000000000142
689,689,689,689,68,9,220520,225852,42.17378,-90.08909,4118,44.5,35.4,-0.10300000000000001,1,267.4004,0.2999999999999972,-0.20000000000000284
690,690,690,690,69,0,220520,225856,42.17424126,-90.08851165,4150,44.0,35.2,0.0,4,265.6006,-0.5,-0.19999999999999574
691,691,691,691,69,1,220520,225857,42.17436073,-90.08835867,4110,43.5,35.6,0.20600000000000002,1,265.2998,-0.5,0.3999999999999986
692,692,692,692,69,2,220520,225858,42.17447861,-90.08820614,4256,43.8,35.3,-0.154,1,265.7002,0.2999999999999972,-0.30000000000000426
693,693,693,693,69,3,220520,225859,42.17459409,-90.08805566,4158,44.0,34.7,-0.309,1,266.7998,0.20000000000000284,-0.5999999999999943
694,694,694,694,69,4,220520,225900,42.174708,-90.08790568,4332,44.3,34.4,-0.154,1,267.0,0.2999999999999972,-0.30000000000000426
695,695,695,695,69,5,220520,225901,42.17482353,-90.08775618,4216,43.8,34.6,0.10300000000000001,1,267.4004,-0.5,0.20000000000000284
696,696,696,696,69,6,220520,225902,42.17493856,-90.0876015,4129,44.9,35.1,0.257,1,267.2002,1.1000000000000014,0.5
697,697,697,697,69,7,220520,225903,42.17505441,-90.08744353,3933,45.3,35.6,0.257,1,266.6006,0.3999999999999986,0.5
698,698,698,698,69,8,220520,225904,42.175169,-90.08728564,6536,45.6,35.4,-0.10300000000000001,1,266.4004,0.30000000000000426,-0.20000000000000284
699,699,699,699,69,9,220520,225905,42.17528,-90.08713,4702,46.1,34.6,-0.41200000000000003,1,266.0,0.5,-0.7999999999999972
700,700,700,700,70,0,220520,225903,42.17503526,-90.08739005,4202,44.3,34.9,0.154,-2,266.9004,-1.8000000000000045,0.29999999999999716
701,701,701,701,70,1,220520,225904,42.17514955,-90.0872406,4150,44.1,34.4,-0.257,1,266.4004,-0.19999999999999574,-0.5
702,702,702,702,70,2,220520,225905,42.175264899999995,-90.08709083,4127,43.9,34.6,0.10300000000000001,1,266.0,-0.20000000000000284,0.20000000000000284
703,703,703,703,70,3,220520,225906,42.17537349,-90.08693641,4900,46.5,34.1,-0.257,1,266.0,2.6000000000000014,-0.5
704,704,704,704,70,4,220520,225907,42.17548854,-90.08679165,4460,43.0,34.0,-0.051,1,266.9004,-3.5,-0.10000000000000142
705,705,705,705,70,5,220520,225908,42.17560903,-90.08665328,5046,40.4,34.2,0.10300000000000001,1,269.2998,-2.6000000000000014,0.20000000000000284
706,706,706,706,70,6,220520,225909,42.1757386,-90.08652857,4787,35.5,34.4,0.10300000000000001,1,270.7002,-4.899999999999999,0.19999999999999574
707,707,707,707,70,7,220520,225910,42.17587753,-90.0864238,4134,29.2,34.4,0.0,1,272.2998,-6.300000000000002,0.0
708,708,708,708,70,8,220520,225911,42.17602499,-90.08634138,4043,22.5,34.5,0.051,1,273.1006,-6.699999999999998,0.10000000000000142
709,709,709,709,70,9,220520,225912,42.17618,-90.08629,4242,13.8,34.5,0.0,1,273.1006,-8.7,0.0
710,710,710,710,71,0,220520,225918,42.17715134,-90.08629918,3952,357.1,35.2,0.10300000000000001,6,273.1006,343.3,0.7000000000000028
711,711,711,711,71,1,220520,225919,42.17731496,-90.08630882,3906,357.5,35.4,0.10300000000000001,1,273.0,0.3999999999999773,0.19999999999999574
712,712,712,712,71,2,220520,225920,42.17748005,-90.08631544,3933,358.3,35.7,0.154,1,272.7002,0.8000000000000114,0.30000000000000426
713,713,713,713,71,3,220520,225921,42.17764339,-90.08629925,4213,4.2,35.4,-0.154,1,272.2002,-354.1,-0.30000000000000426
714,714,714,714,71,4,220520,225922,42.17780609,-90.08628004,4221,5.0,35.3,-0.051,1,271.5,0.7999999999999998,-0.10000000000000142
715,715,715,715,71,5,220520,225923,42.17796857,-90.08625777,4134,5.8,35.3,0.0,1,270.7998,0.7999999999999998,0.0
716,716,716,716,71,6,220520,225924,42.17813046,-90.08622434,4320,8.7,35.4,0.051,1,270.0,2.8999999999999995,0.10000000000000142
717,717,717,717,71,7,220520,225925,42.17829221,-90.08618586,4607,10.0,35.5,0.051,1,268.7998,1.3000000000000007,0.10000000000000142
718,718,718,718,71,8,220520,225926,42.17845185,-90.08614242,4391,11.4,35.2,-0.154,1,268.2998,1.4000000000000004,-0.29999999999999716
719,719,719,719,71,9,220520,225927,42.17861,-90.08609,4201,13.8,35.2,0.0,1,269.1006,2.4000000000000004,0.0
720,720,720,720,72,0,220520,225937,42.18010754,-90.08525297,4040,28.4,34.6,0.0,10,266.2002,14.599999999999998,-0.6000000000000014
721,721,721,721,72,1,220520,225938,42.18024782,-90.08514761,4081,29.1,34.7,0.051,1,266.0,0.7000000000000028,0.10000000000000142
722,722,722,722,72,2,220520,225939,42.18038755,-90.08504093,4180,29.5,34.7,0.0,1,265.7998,0.3999999999999986,0.0
723,723,723,723,72,3,220520,225940,42.18052646,-90.08493358,3980,29.8,34.6,-0.051,1,268.2002,0.3000000000000007,-0.10000000000000142
724,724,724,724,72,4,220520,225941,42.18066793,-90.08483249999999,4089,27.9,34.6,0.0,1,268.2002,-1.900000000000002,0.0
725,725,725,725,72,5,220520,225942,42.18080379999999,-90.08473582,4474,27.8,33.2,-0.72,1,268.7998,-0.09999999999999787,-1.3999999999999986
726,726,726,726,72,6,220520,225943,42.18093528,-90.08464813,4285,26.3,31.7,-0.772,1,270.0,-1.5,-1.5000000000000036
727,727,727,727,72,7,220520,225944,42.18106044,-90.08456575,4238,26.0,30.1,-0.823,1,271.7002,-0.3000000000000007,-1.5999999999999979
728,728,728,728,72,8,220520,225945,42.18118145,-90.08449508,4286,23.4,28.5,-0.823,1,273.5,-2.6000000000000014,-1.6000000000000014
729,729,729,729,72,9,220520,225946,42.1813,-90.08444,4223,19.0,27.1,-0.72,1,274.1006,-4.399999999999999,-1.3999999999999986
730,730,730,730,73,0,220520,230004,42.18195121,-90.0834216,4136,117.7,28.6,-2.2119999999999997,18,274.2002,98.7,1.5
731,731,731,731,73,1,220520,230005,42.18188971,-90.0832635,4113,117.7,28.6,0.0,1,273.4004,0.0,0.0
732,732,732,732,73,2,220520,230006,42.1818205,-90.08310042,4197,119.8,30.1,0.772,1,272.0,2.0999999999999943,1.5
733,733,733,733,73,3,220520,230007,42.18174455,-90.08293184,4146,121.3,31.6,0.772,1,270.9004,1.5,1.5
734,734,734,734,73,4,220520,230008,42.18165793,-90.08275390000001,4213,123.3,34.1,1.286,1,269.9004,2.0,2.5
735,735,735,735,73,5,220520,230009,42.18157131,-90.08257595,4173,123.3,34.1,0.0,1,269.2998,0.0,0.0
736,736,736,736,73,6,220520,230010,42.18148220000001,-90.08239425,4045,123.5,34.9,0.41200000000000003,1,268.6006,0.20000000000000284,0.7999999999999972
737,737,737,737,73,7,220520,230011,42.18139079,-90.08220859999999,3978,123.6,35.7,0.41200000000000003,1,269.0,0.09999999999999433,0.8000000000000043
738,738,738,738,73,8,220520,230012,42.18129939,-90.08202295,4185,123.6,35.7,0.0,1,269.0,0.0,0.0
739,739,739,739,73,9,220520,230013,42.18121,-90.08184,4104,123.4,35.1,-0.309,1,268.2998,-0.19999999999998866,-0.6000000000000014
740,740,740,740,74,0,220520,230041,42.17865685,-90.07674428,3891,124.8,35.8,-0.051,28,251.7998,1.3999999999999917,0.6999999999999957
741,741,741,741,74,1,220520,230042,42.17855954,-90.07656419999999,3823,126.1,35.7,-0.051,1,250.60058999999998,1.2999999999999972,-0.09999999999999432
742,742,742,742,74,2,220520,230043,42.17846009,-90.07638547,3790,126.9,35.8,0.051,1,249.7998,0.8000000000000114,0.09999999999999432
743,743,743,743,74,3,220520,230044,42.17835812,-90.07620934,4264,128.0,35.8,0.0,1,248.90039,1.0999999999999943,0.0
744,744,744,744,74,4,220520,230045,42.17825495,-90.07603369,4211,128.4,35.9,0.051,1,247.10058999999998,0.4000000000000057,0.10000000000000142
745,745,745,745,74,5,220520,230046,42.17814879,-90.07586052,4301,129.6,36.0,0.051,1,245.60058999999998,1.1999999999999886,0.10000000000000142
746,746,746,746,74,6,220520,230047,42.17804381,-90.07568683,4165,129.2,35.9,-0.051,1,244.7998,-0.4000000000000057,-0.10000000000000142
747,747,747,747,74,7,220520,230048,42.17793824,-90.07551462,4267,129.6,35.8,-0.051,1,242.10058999999998,0.4000000000000057,-0.10000000000000142
748,748,748,748,74,8,220520,230049,42.17782923,-90.07534718,4297,131.3,35.7,-0.051,1,239.2998,1.700000000000017,-0.09999999999999432
749,749,749,749,74,9,220520,230050,42.17772,-90.07518,4141,131.4,35.7,0.0,1,239.0,0.09999999999999433,0.0
750,750,750,750,75,0,220520,225918,42.17715134,-90.08629918,3952,357.1,35.2,1.183,-92,273.1006,225.7,-0.5
751,751,751,751,75,1,220520,225919,42.17731496,-90.08630882,3906,357.5,35.4,0.10300000000000001,1,273.0,0.3999999999999773,0.19999999999999574
752,752,752,752,75,2,220520,225920,42.17748005,-90.08631544,3933,358.3,35.7,0.154,1,272.7002,0.8000000000000114,0.30000000000000426
753,753,753,753,75,3,220520,225921,42.17764339,-90.08629925,4213,4.2,35.4,-0.154,1,272.2002,-354.1,-0.30000000000000426
754,754,754,754,75,4,220520,225922,42.17780609,-90.08628004,4221,5.0,35.3,-0.051,1,271.5,0.7999999999999998,-0.10000000000000142
755,755,755,755,75,5,220520,225923,42.17796857,-90.08625777,4134,5.8,35.3,0.0,1,270.7998,0.7999999999999998,0.0
756,756,756,756,75,6,220520,225924,42.17813046,-90.08622434,4320,8.7,35.4,0.051,1,270.0,2.8999999999999995,0.10000000000000142
757,757,757,757,75,7,220520,225925,42.17829221,-90.08618586,4607,10.0,35.5,0.051,1,268.7998,1.3000000000000007,0.10000000000000142
758,758,758,758,75,8,220520,225926,42.17845185,-90.08614242,4391,11.4,35.2,-0.154,1,268.2998,1.4000000000000004,-0.29999999999999716
759,759,759,759,75,9,220520,225927,42.17861,-90.08609,4201,13.8,35.2,0.0,1,269.1006,2.4000000000000004,0.0
760,760,760,760,76,0,220520,225937,42.18010754,-90.08525297,4040,28.4,34.6,0.0,10,266.2002,14.599999999999998,-0.6000000000000014
761,761,761,761,76,1,220520,225938,42.18024782,-90.08514761,4081,29.1,34.7,0.051,1,266.0,0.7000000000000028,0.10000000000000142
762,762,762,762,76,2,220520,225939,42.18038755,-90.08504093,4180,29.5,34.7,0.0,1,265.7998,0.3999999999999986,0.0
763,763,763,763,76,3,220520,225940,42.18052646,-90.08493358,3980,29.8,34.6,-0.051,1,268.2002,0.3000000000000007,-0.10000000000000142
764,764,764,764,76,4,220520,225941,42.18066793,-90.08483249999999,4089,27.9,34.6,0.0,1,268.2002,-1.900000000000002,0.0
765,765,765,765,76,5,220520,225942,42.18080379999999,-90.08473582,4474,27.8,33.2,-0.72,1,268.7998,-0.09999999999999787,-1.3999999999999986
766,766,766,766,76,6,220520,225943,42.18093528,-90.08464813,4285,26.3,31.7,-0.772,1,270.0,-1.5,-1.5000000000000036
767,767,767,767,76,7,220520,225944,42.18106044,-90.08456575,4238,26.0,30.1,-0.823,1,271.7002,-0.3000000000000007,-1.5999999999999979
768,768,768,768,76,8,220520,225945,42.18118145,-90.08449508,4286,23.4,28.5,-0.823,1,273.5,-2.6000000000000014,-1.6000000000000014
769,769,769,769,76,9,220520,225946,42.1813,-90.08444,4223,19.0,27.1,-0.72,1,274.1006,-4.399999999999999,-1.3999999999999986
770,770,770,770,77,0,220520,230004,42.18195121,-90.0834216,4136,117.7,28.6,-2.2119999999999997,18,274.2002,98.7,1.5
771,771,771,771,77,1,220520,230005,42.18188971,-90.0832635,4113,117.7,28.6,0.0,1,273.4004,0.0,0.0
772,772,772,772,77,2,220520,230006,42.1818205,-90.08310042,4197,119.8,30.1,0.772,1,272.0,2.0999999999999943,1.5
773,773,773,773,77,3,220520,230007,42.18174455,-90.08293184,4146,121.3,31.6,0.772,1,270.9004,1.5,1.5
774,774,774,774,77,4,220520,230008,42.18165793,-90.08275390000001,4213,123.3,34.1,1.286,1,269.9004,2.0,2.5
775,775,775,775,77,5,220520,230009,42.18157131,-90.08257595,4173,123.3,34.1,0.0,1,269.2998,0.0,0.0
776,776,776,776,77,6,220520,230010,42.18148220000001,-90.08239425,4045,123.5,34.9,0.41200000000000003,1,268.6006,0.20000000000000284,0.7999999999999972
777,777,777,777,77,7,220520,230011,42.18139079,-90.08220859999999,3978,123.6,35.7,0.41200000000000003,1,269.0,0.09999999999999433,0.8000000000000043
778,778,778,778,77,8,220520,230012,42.18129939,-90.08202295,4185,123.6,35.7,0.0,1,269.0,0.0,0.0
779,779,779,779,77,9,220520,230013,42.18121,-90.08184,4104,123.4,35.1,-0.309,1,268.2998,-0.19999999999998866,-0.6000000000000014
780,780,780,780,78,0,220520,230041,42.17865685,-90.07674428,3891,124.8,35.8,-0.051,28,251.7998,1.3999999999999917,0.6999999999999957
781,781,781,781,78,1,220520,230042,42.17855954,-90.07656419999999,3823,126.1,35.7,-0.051,1,250.60058999999998,1.2999999999999972,-0.09999999999999432
782,782,782,782,78,2,220520,230043,42.17846009,-90.07638547,3790,126.9,35.8,0.051,1,249.7998,0.8000000000000114,0.09999999999999432
783,783,783,783,78,3,220520,230044,42.17835812,-90.07620934,4264,128.0,35.8,0.0,1,248.90039,1.0999999999999943,0.0
784,784,784,784,78,4,220520,230045,42.17825495,-90.07603369,4211,128.4,35.9,0.051,1,247.10058999999998,0.4000000000000057,0.10000000000000142
785,785,785,785,78,5,220520,230046,42.17814879,-90.07586052,4301,129.6,36.0,0.051,1,245.60058999999998,1.1999999999999886,0.10000000000000142
786,786,786,786,78,6,220520,230047,42.17804381,-90.07568683,4165,129.2,35.9,-0.051,1,244.7998,-0.4000000000000057,-0.10000000000000142
787,787,787,787,78,7,220520,230048,42.17793824,-90.07551462,4267,129.6,35.8,-0.051,1,242.10058999999998,0.4000000000000057,-0.10000000000000142
788,788,788,788,78,8,220520,230049,42.17782923,-90.07534718,4297,131.3,35.7,-0.051,1,239.2998,1.700000000000017,-0.09999999999999432
789,789,789,789,78,9,220520,230050,42.17772,-90.07518,4141,131.4,35.7,0.0,1,239.0,0.09999999999999433,0.0
